chr1	1048321	1049219	-
chr1	203068126	203072585	-
chr1	158845780	158846042	-
chr1	147545526	147590423	-
chr1	9602291	9604004	-
chr1	146138216	146144688	+
chr9	132424901	132426020	-
chr1	177277995	177278894	-
chr1	68838039	68900275	-
chr1	160745581	160747831	-
chr9	122220164	122220372	+
chr1	119712154	119713766	-
chr1	1967528	1967686	+
chr9	124930189	124944039	+
chr9	35057076	35075296	+
chr9	132341842	132342381	+
chr1	168426805	168446266	+
chr1	102800375	102823446	+
chr1	34663262	34684177	+
chr1	150460113	150470888	-
chr1	154607465	154611158	+
chr1	170686114	170700926	-
chr1	6491003	6492689	+
chr1	103658581	103659105	-
chr1	215186909	215190600	-
chr1	201114970	201127108	+
chr1	212506490	212514548	-
chr1	202244613	202249192	-
chr9	34991856	34992238	-
chr9	27152401	27152637	-
chr9	86306277	86311738	+
chr9	95678038	95679801	-
chr1	149440452	149440720	-
chr1	54702430	54707343	-
chr9	136239704	136240889	+
chr9	35075379	35077782	+
chr9	72180758	72196824	-
chr1	52384329	52384516	+
chr1	212514632	212515483	-
chr1	56797391	56797784	+
chr1	233653493	233661558	-
chr9	42243431	42307504	-
chr1	108615607	108634522	-
chr1	99290701	99305953	-
chr9	24071292	24073382	-
chr9	137461612	137463972	+
chr9	133791382	133793529	+
chr1	20700619	20701099	+
chr1	82356012	82356570	+
chr1	83869983	83895506	+
chr1	114226996	114233578	+
chr9	131345913	131346861	-
chr1	150405696	150406708	-
chr9	103243820	103253054	+
chr9	136977866	136985016	-
chr1	235958026	235969019	+
chr9	14693096	14693279	+
chr9	21013043	21013956	+
chr1	149965844	149967149	+
chr9	121896920	121897450	+
chr1	16072401	16072946	+
chr1	225498064	225509101	+
chr9	133364633	133366317	+
chr9	137515688	137516306	+
chr1	32303981	32329109	-
chr1	198479452	198486052	+
chr1	115067393	115068884	+
chr1	177222157	177243809	-
chr9	27214571	27224127	-
chr1	191717	195238	+
chr1	217089974	217091982	+
chr9	85969692	85982712	-
chr1	202212439	202213166	-
chr1	38016385	38019278	-
chr9	124408762	124412278	+
chr1	154809273	154810982	+
chr1	222253074	222274200	+
chr1	182382272	182385164	+
chr1	143379410	143379569	-
chr9	84744080	84769009	-
chr1	19682788	19682907	+
chr1	15756722	15758179	-
chr9	136088470	136089038	+
chr1	5740557	5740641	+
chr9	35711411	35711557	+
chr1	154334274	154334578	-
chr1	197119807	197145494	+
chr1	229454027	229458179	+
chr1	17656004	17673101	-
chr9	93826486	93827058	-
chr9	124805284	124808335	-
chr1	203027520	203027701	-
chr9	136894914	136901186	-
chr1	170669421	170736626	-
chr1	176979487	176983758	+
chr1	1073127	1073631	+
chr1	82622070	82625607	+
chr1	47036244	47036747	-
chr1	96331152	96331916	+
chr1	148652270	148673341	+
chr1	156437506	156437811	+
chr1	29783560	29787542	-
chr1	155137819	155138046	-
chr1	156437502	156439269	+
chr9	136245357	136245494	+
chr9	19416228	19438386	-
chr9	136238322	136241375	+
chr9	11356891	11434656	-
chr9	133821517	133821735	+
chr1	159304058	159304166	-
chr9	85025145	85029752	-
chr9	122219958	122226679	+
chr1	77039954	77040298	-
chr1	196321369	196386050	+
chr1	243966270	243988225	-
chr1	183222127	183232262	-
chr1	54711984	54712881	-
chr9	93660314	93678053	-
chr1	217028402	217029332	+
chr1	110570050	110570140	+
chr9	88994104	88994856	-
chr1	68690667	68817533	-
chr1	66975449	66979583	-
chr1	67395674	67396022	-
chr1	18902145	18902476	+
chr1	199178890	199287655	-
chr9	136975411	136978017	-
chr9	136895526	136923931	-
chr1	185329288	185329383	+
chr9	103189206	103193057	+
chr9	77725344	77739791	+
chr1	1285607	1286906	-
chr9	38809733	38838076	-
chr1	157095338	157096485	+
chr9	34991294	34991921	-
chr1	198928139	198934213	+
chr9	85431334	85432745	+
chr1	103757425	103758176	-
chr1	55004777	55011533	-
chr1	235958026	235958329	+
chr9	114348908	114358677	+
chr9	91335258	91337260	+
chr1	217078564	217111489	+
chr1	223738784	223744136	-
chr1	20411066	20413168	+
chr1	229440572	229442734	+
chr1	94899329	94902636	+
chr9	122865068	122865355	+
chr1	150905586	150907001	-
chr1	175165669	175166637	+
chr1	223110242	223110523	+
chr9	121901623	121902607	+
chr9	133141232	133142331	+
chr1	145603545	145604204	+
