chr1	62485653	62487397	-
chr1	173916504	173917235	-
chr1	16421971	16431337	-
chr9	65876676	65877118	-
chr1	171332908	171334598	+
chr1	13513341	13514290	+
chr1	27879963	27882467	+
chr9	38569576	38571121	-
chr1	156246756	156247509	-
chr9	135500051	135500569	+
chr9	73424172	73426619	-
chr9	60914623	60915785	+
chr1	2633271	2634486	+
chr1	227697166	227697584	-
chr1	63164355	63170151	-
chr9	112042165	112052154	-
chr1	30824828	30826130	+
chr9	93672431	93672467	+
chr1	38209466	38212247	+
chr1	381688	382049	-
chr1	9427381	9428841	-
chr9	104000271	104000799	-
chr1	74078718	74080388	-
chr1	246642781	246644511	+
chr1	171210881	171210963	+
chr9	131263599	131270459	-
chr1	95316937	95317910	-
chr1	16760490	16760750	-
chr1	84204670	84206369	+
chr1	39957221	39958661	+
chr1	2770884	2771206	+
chr9	133363475	133364914	-
chr9	63689557	63703584	-
chr9	33402921	33403355	+
chr1	154429236	154434546	+
chr9	136806128	136806384	-
chr1	222504481	222504560	+
chr1	244230975	244231812	-
chr1	1388743	1388949	-
chr1	224136313	224142580	-
chr9	83920886	83920918	-
chr9	37763865	37764605	+
chr9	114284777	114288111	+
chr1	23948885	23953069	-
chr1	1066598	1066745	-
chr1	247525933	247526369	-
chr9	63334734	63335176	+
chr1	92834880	92836226	+
chr1	100921841	100932074	+
chr9	93672683	93672719	+
chr9	123630476	123638722	-
chr1	206202005	206202609	-
chr1	145096263	145096867	+
chr1	209327472	209328290	+
chr1	230868918	230869481	-
chr1	38212451	38214716	-
chr9	65704588	65708139	+
chr1	196819902	196825641	+
chr1	17407004	17407316	+
chr9	98084289	98087177	-
chr9	126717392	126719670	+
chr1	79324060	79324585	-
chr1	166166054	166335327	+
chr1	1358547	1363516	-
chr1	1433288	1433962	+
chr1	211831040	211831255	+
chr9	115071493	115071610	-
chr1	226361541	226361968	-
chr1	234724082	234725222	+
chr1	111414902	111414971	+
chr1	97797295	97797467	+
chr1	63407126	63411145	+
chr1	243362335	243362392	+
chr1	32863752	32864765	-
chr1	206058594	206067692	-
chr1	151176897	151178135	-
chr1	159050570	159051245	+
chr9	137172378	137173240	+
chr1	149158926	149162741	+
chr1	110472860	110473564	-
chr1	244899248	244907384	-
chr1	47231041	47231847	-
chr1	49268259	49269068	+
chr9	97094317	97094730	-
chr1	150509756	150509834	+
chr1	224007417	224009319	+
chr1	179817426	179817991	-
chr9	131263599	131270291	-
chr9	26133269	26133700	+
chr1	145877988	145885725	-
chr1	2774629	2775154	+
chr9	83818573	83819530	+
chr9	136805584	136806049	-
chr1	85707936	85708053	-
chr1	102964827	102965160	-
chr1	155191306	155191547	-
chr1	183912267	183916444	+
chr9	128492769	128494560	+
chr1	220112120	220112440	-
chr9	39358676	39359132	+
chr1	7388493	7389339	-
chr9	63813116	63817577	+
chr1	66040708	66247459	+
chr9	87553590	87553894	+
chr9	133257521	133257523	-
chr9	112452553	112453691	-
chr9	94929703	94929974	+
chr1	2772536	2772698	+
chr1	155190202	155190379	-
chr1	32541829	32551587	-
chr1	980657	981136	-
chr9	128845411	128845598	-
chr1	230496310	230496814	+
chr1	918175	918824	-
chr9	123377675	123379962	+
chr1	244864731	244899182	-
chr9	126718466	126719670	+
chr1	1321980	1323180	-
chr1	2203630	2212371	-
chr1	203083979	203084371	+
chr9	132975204	132976460	+
chr1	148967899	148968835	+
chr9	95550105	95550353	-
chr1	15153233	15210487	+
chr9	93437291	93438626	-
chr1	158140997	158160417	+
chr1	153070858	153071564	-
chr9	121341389	121348086	-
chr9	68324302	68324553	+
chr1	26466324	26467047	-
chr9	23552930	23554494	-
chr1	23956518	23958101	-
chr1	173864098	173864256	-
chr1	151038801	151038946	+
chr1	52139800	52141192	+
chr9	133058174	133060748	-
chr9	93014494	93014926	-
chr1	610750	611111	-
chr1	232910845	232912958	+
chr9	113410923	113413444	+
chr9	114697994	114698397	+
chr1	243362278	243362392	+
chr1	148333951	148334653	+
chr1	2814451	2817476	+
chr1	19376336	19378535	-
chr9	133387842	133388431	+
chr1	10948844	10949557	-
chr1	116032800	116035186	+
chr1	65913360	66040698	+
chr1	19328928	19331222	+
chr1	245696146	245698819	-
chr1	216744511	216753177	-
chr1	161053385	161069619	-
chr9	133333753	133334391	-
chr9	36401585	36401893	-
chr1	23953076	23956515	-
chr1	20916811	20919233	+
chr1	201053587	201054504	-
chr1	145572933	145573202	-
chr1	173803505	173807332	-
chr1	233702500	233707180	-
chr9	34381290	34388160	+
chr9	95186645	95189810	-
chr9	131262737	131270291	-
chr9	504821	504938	-
chr1	2774869	2775154	+
chr9	31916998	31918126	-
chr1	165774433	165774708	+
chr1	26695965	26696216	-
chr9	87727702	87728717	+
chr1	45500413	45507304	+
chr1	155190487	155190488	-
chr9	77915226	77915348	-
chr9	127776676	127777106	+
chr9	33678287	33680893	+
chr1	161048355	161048988	-
chr1	150142931	150144708	+
chr9	131262737	131264583	-
chr9	84298019	84298842	-
chr1	1756657	1757106	-
chr1	159941446	159946151	+
