chr9	40028440	40028826	-
chr1	31374387	31376811	+
chr1	82478701	82485425	-
chr9	61297099	61297209	-
chr1	157653211	157654178	-
chr1	25990921	25998024	-
chr1	105604265	105605934	-
chr1	95311193	95318147	-
chr1	111740077	111744374	+
chr9	19787019	19788531	-
chr1	161493619	161495220	+
chr1	1128758	1158481	+
chr9	93448489	93450478	-
chr9	40473774	40498713	-
chr1	148424189	148424626	+
chr1	211829319	211829449	-
chr1	222058678	222059005	-
chr1	229089951	229091505	-
chr1	86693290	86697020	-
chr1	151839220	151840202	-
chr9	65878791	65902545	+
chr9	62294501	62299367	-
chr9	22065757	22066234	+
chr1	90281690	90283805	+
chr9	63844381	63857199	-
chr1	116546960	116550384	+
chr9	93955640	93969692	+
chr1	111139761	111147641	+
chr1	213262816	213378732	+
chr1	46559811	46563511	+
chr9	97229936	97233201	+
chr1	9681135	9687334	-
chr1	29058645	29060421	+
chr9	108017002	108017500	+
chr1	12527792	12528049	+
