chr1	239787519	239788949	-
chr9	132392169	132392276	+
chr9	111539758	111539869	-
chr1	70151676	70205414	+
chr1	155322437	155322703	-
chr1	242147554	242239609	+
chr1	160410605	160410715	-
chr1	234211125	234212468	-
chr1	15481928	15484501	-
chr1	2763622	2764147	+
chr9	116327953	116388213	-
chr1	17670493	17670853	-
chr1	145687090	145706451	+
chr1	2758159	2758602	+
chr9	136923607	136923898	-
chr9	37028087	37028812	+
chr9	33797021	33797974	-
chr9	137821710	137824859	-
chr1	165879488	165879629	-
chr1	208034610	208036400	+
chr1	7708163	7714198	-
chr9	130133262	130133926	-
chr9	114292562	114309733	-
chr1	77456674	77456779	-
chr1	20704858	20708858	+
chr1	2764870	2766401	+
chr1	112913102	112920159	+
chr9	91889915	91890123	+
chr1	236723755	236732673	-
chr1	45622556	45623001	+
chr1	237056238	237056375	-
chr9	76162532	76165467	-
chr9	37802412	37808173	-
chr1	203479696	203480172	-
chr1	160038545	160038848	+
chr1	1537096	1538017	+
chr1	230358368	230359086	+
chr1	16410926	16412811	+
chr1	2769351	2776048	+
chr1	46055832	46056693	+
chr1	32267866	32275307	-
chr9	41970384	41973680	+
chr9	131522425	131522923	-
chr9	136497303	136497387	+
chr1	245659230	245673691	-
chr1	160065031	160066104	+
chr9	136821998	136822268	-
chr1	4712344	4748380	-
chr9	132774584	132774757	+
chr1	77465199	77466034	-
chr1	67754927	67755153	+
chr1	237083601	237084019	-
chr1	245698982	245702414	-
chr1	41034126	41055772	+
chr1	183878541	183878742	-
chr1	35190780	35191444	+
chr1	161956659	161957716	-
chr1	192340250	192340717	-
chr9	137235864	137235978	-
chr1	32845432	32856402	-
chr1	119721283	119725263	-
chr1	35577492	35577711	-
chr1	45145896	45160749	+
chr1	24076793	24077129	+
chr1	50741188	50741510	+
chr1	50175741	50196487	-
chr9	88391933	88392026	-
chr9	115063249	115068995	+
chr1	21022896	21023804	+
chr9	86306277	86310933	+
chr9	79726527	79726645	-
chr9	137464192	137464722	+
chr9	19351803	19369819	-
chr9	121309787	121328547	-
chr1	39207577	39238546	-
chr1	178194819	178196401	-
chr1	28426193	28426636	-
chr9	97650579	97664611	-
chr1	204622122	204646798	+
chr1	154734196	154741808	+
chr1	229458356	229504436	+
chr1	237056604	237056763	-
chr1	154728332	154728473	+
chr9	124698116	124698244	+
chr1	109312137	109315782	+
chr1	20672734	20673411	+
chr9	132885505	132887220	-
chr1	962899	962986	-
chr1	183813544	183816968	-
chr1	88773777	88826331	-
chr1	244486525	244487115	-
chr1	223115667	223115943	+
chr1	63536719	63542426	-
chr1	32216672	32217469	+
chr1	205980790	205982095	+
chr1	236007843	236023991	+
chr1	62786205	62793326	-
chr1	214389020	214389414	+
chr1	114589106	114593503	+
chr9	129923965	129936342	+
chr9	76666987	76677448	+
chr1	76404013	76404381	-
chr1	2652570	2653333	+
chr1	40315269	40315855	+
chr1	155202486	155202711	+
chr1	230137734	230139795	-
chr9	137011564	137013850	+
chr1	57117463	57142403	+
chr1	85344814	85345566	+
chr1	2749127	2749489	+
chr9	70602974	70603365	+
chr1	2751052	2751332	+
chr1	36095605	36095766	+
chr1	94000949	94007589	+
chr1	34867165	34867478	+
chr1	161192270	161195349	+
chr1	1085404	1085897	+
chr1	207118036	207118392	-
chr9	117704528	117706595	-
chr1	217811689	217826105	-
chr1	9059855	9066612	+
chr9	124898463	124912019	+
chr9	127685525	127686281	-
chr1	204315381	204316824	+
chr9	109023190	109024926	+
chr9	136434476	136434761	+
chr1	27805800	27806760	-
chr1	2690625	2690746	+
chr1	65371336	65371585	-
chr9	128887081	128887875	-
chr9	139746	147752	+
chr1	55067273	55068754	+
chr9	137462762	137463046	+
chr9	112803377	112804065	-
chr9	2174917	2175020	-
chr1	203027520	203033464	-
chr1	44766024	44767415	-
chr1	38887567	38913539	+
chr9	34437339	34438972	+
chr9	114913959	114921449	+
chr9	27939497	27941567	+
chr9	137252506	137252651	-
chr9	3928509	3936892	+
chr9	6415563	6431478	-
chr1	15117338	15117725	-
chr1	160220971	160235759	+
chr9	70164925	70216285	-
chr1	14907228	14923200	-
chr1	4679751	4681789	-
chr1	4747769	4748529	-
chr1	245565693	245581730	-
chr1	32779657	32780053	+
chr1	21634683	21635014	+
chr1	32584051	32592270	-
chr9	94568823	94569011	+
chr9	135785796	135787136	-
chr9	72548818	72566947	-
chr1	167457529	167478230	+
chr1	3211467	3211983	-
chr1	2144325	2152641	-
chr1	171331832	171332734	-
chr9	124291598	124292054	-
chr9	120911197	120922858	+
chr1	2769636	2774629	+
chr9	8443048	8485992	+
chr9	39213131	39214202	+
chr1	15096709	15097481	-
chr1	21263341	21263764	+
chr1	33161900	33164042	+
chr1	205269159	205269798	-
chr1	218438942	218439536	-
chr9	139790	147752	+
chr9	95122788	95123349	+
chr1	2701305	2701425	+
chr9	136804332	136805372	-
chr9	137521442	137524728	+
chr1	12616104	12616892	+
chr1	24442783	24443320	-
chr1	108986489	109013427	+
chr9	137923582	137925182	-
chr1	242192304	242226241	+
chr1	228334898	228335095	-
chr1	224273915	224278757	+
chr1	204866196	204878636	-
chr1	2670751	2702511	+
chr9	93312142	93313049	-
chr1	177044359	177075094	+
chr9	37802412	37826819	-
chr1	16943534	16943838	-
chr1	20697151	20700116	+
chr9	137672170	137673128	-
chr1	228352254	228356358	-
chr1	204283328	204284431	+
chr9	76644979	76646496	+
chr1	229459902	229464710	+
chr9	121783084	121783182	-
chr1	210379692	210386049	-
chr1	15785257	15785557	-
chr9	132887512	132889142	-
