chr1	1048321	1049219	-
chr1	203068126	203072585	-
chr1	158845780	158846042	-
chr1	9602291	9604004	-
chr1	146138216	146144688	+
chr9	132424901	132426020	-
chr1	205053047	205061079	-
chr9	128129742	128130446	-
chr1	160745581	160747831	-
chr9	122220164	122220372	+
chr1	26021436	26022909	-
chr1	119712154	119713766	-
chr1	1967528	1967686	+
chr9	124930189	124944039	+
chr9	35057076	35075296	+
chr9	132341842	132342381	+
chr1	168361507	168370921	-
chr1	102800375	102823446	+
chr1	34663262	34684177	+
chr1	150460113	150470888	-
chr1	154607465	154611158	+
chr1	170686114	170700926	-
chr1	17789750	17790301	-
chr9	100467988	100472376	-
chr1	6491003	6492689	+
chr1	64487292	64489307	-
chr1	215186909	215190600	-
chr9	128352933	128353096	-
chr1	34866743	34867553	+
chr1	212506490	212514548	-
chr1	202244613	202249192	-
chr9	34991856	34992238	-
chr9	92721378	92722642	+
chr9	27152401	27152637	-
chr1	217078564	217083927	+
chr9	86306277	86311738	+
chr1	149440452	149440720	-
chr9	62799700	62799991	+
chr9	136239704	136240889	+
chr9	35075379	35077782	+
chr9	65386775	65389613	-
chr1	52384329	52384516	+
chr1	212514632	212515483	-
chr1	56797391	56797784	+
chr1	233653493	233661558	-
chr1	3062132	3062482	+
chr1	150983115	150995512	-
chr1	153594008	153594136	+
chr9	42243431	42307504	-
chr1	156949769	156951586	+
chr1	108615607	108634522	-
chr1	99290701	99305953	-
chr1	44214634	44218681	-
chr9	24071292	24073382	-
chr9	137461612	137463972	+
chr9	133791382	133793529	+
chr1	20700619	20701099	+
chr9	114377153	114381214	+
chr1	27549778	27560231	+
chr1	82356012	82356570	+
chr1	83869983	83895506	+
chr1	114226996	114233578	+
chr9	131345913	131346861	-
chr1	181993850	181994009	+
chr1	150405696	150406708	-
chr9	103243820	103253054	+
chr9	136977866	136985016	-
chr1	29337123	29339048	+
chr1	235958026	235969019	+
chr9	14693096	14693279	+
chr9	21013043	21013956	+
chr9	133137735	133139866	+
chr1	66945835	66946146	-
chr1	9577447	9579875	-
chr9	121896920	121897450	+
chr1	20722492	20728266	+
chr1	183239371	183244453	-
chr1	233615449	233616066	-
chr1	225498064	225509101	+
chr9	133364633	133366317	+
chr9	137515688	137516306	+
chr1	216782312	216785331	+
chr1	21533469	21536822	-
chr1	32303981	32329109	-
chr1	198479452	198486052	+
chr1	115067393	115068884	+
chr9	75074202	75082903	+
chr1	32196334	32197293	-
chr1	177222157	177243809	-
chr9	27214571	27224127	-
chr1	191717	195238	+
chr9	86306277	86310933	+
chr1	9603883	9611834	-
chr1	64483676	64506014	-
chr1	217089974	217091982	+
chr9	132186384	132190930	-
chr9	85969692	85982712	-
chr1	108613601	108614574	-
chr9	203465	203558	+
chr1	202212439	202213166	-
chr1	176982185	176983800	+
chr1	38016385	38019278	-
chr1	144059032	144066903	-
chr1	154809273	154810982	+
chr1	222253074	222274200	+
chr1	45644202	45648317	+
chr9	110514082	110540833	+
chr1	143379410	143379569	-
chr1	19682788	19682907	+
chr1	149073437	149081859	+
chr1	156413350	156416103	+
chr9	136088470	136089038	+
chr1	5740557	5740641	+
chr9	34392830	34397737	+
chr9	35711411	35711557	+
chr1	4016691	4017790	+
chr9	120861286	120863118	+
chr1	40069132	40070892	-
chr9	69308838	69309790	+
chr1	67322216	67322399	-
chr9	32408248	32414502	-
chr1	44217774	44220533	-
chr9	91000326	91000957	-
chr1	217090967	217091982	+
chr1	109261878	109262851	-
chr1	19745683	19746127	+
chr9	19885146	19891130	-
chr1	203171225	203171419	+
chr1	36420688	36421575	+
chr9	137117283	137117874	+
chr1	166848704	166849605	-
chr1	184035953	184036108	+
chr1	120805870	120808039	-
chr1	26980319	26980401	-
chr9	88998152	88998583	-
chr9	130695544	130706442	-
chr1	150158521	150158895	-
chr9	133462474	133463085	-
chr1	18917067	18917461	+
chr1	145593136	145602974	+
chr1	219442830	219442949	+
chr1	27555534	27555915	+
chr9	137228625	137228752	-
chr9	133142263	133144935	+
chr9	99979812	100018959	+
chr1	35715858	35716584	+
chr1	202159529	202159979	+
chr1	24155192	24157254	+
chr1	203170938	203171094	+
chr1	219432196	219434384	+
chr1	154321273	154322268	-
chr1	150159367	150159505	-
chr1	117367736	117367863	-
chr9	133475624	133476522	+
chr1	223135152	223140888	+
chr1	16042974	16044455	-
chr1	170616951	170618154	-
chr1	156466383	156466589	+
chr1	160409436	160410376	-
chr1	1027633	1031767	-
chr1	2298291	2298644	-
chr1	76872254	76874469	-
chr9	27154858	27157906	-
chr9	101431040	101431873	+
chr9	131552493	131556182	-
chr9	135546508	135546970	-
chr1	145688494	145689568	+
chr9	85565072	85573136	+
chr1	94070560	94083728	+
chr9	112971640	112999060	+
chr1	37762889	37763994	+
chr1	233535950	233542244	+
chr1	160140599	160142223	-
chr1	1031892	1032440	-
chr1	150470949	150472087	-
chr1	222183659	222220551	+
chr1	87333822	87335243	-
chr1	177244794	177255847	-
chr1	223780150	223792318	+
chr1	148593271	148595437	+
chr1	115909113	115911333	-
chr9	127877954	127881713	+
chr9	41353349	41354377	+
chr1	183225050	183232118	-
chr1	183239371	183239997	-
chr1	183225050	183239093	-
chr9	85441091	85443675	+
chr9	32406615	32415621	-
chr1	91511915	91516399	-
chr1	155231455	155233302	-
chr9	120477986	120501682	+
chr9	133329833	133332670	+
chr9	79985364	79985683	-
chr1	150155486	150156101	-
chr1	22506321	22516905	-
chr9	77840086	77842554	+
chr1	208613537	208614169	+
chr1	147549575	147551718	-
chr9	133137735	133144935	+
chr9	137108445	137108635	-
chr1	228164198	228164787	+
chr1	13781090	13782700	-
chr1	32196147	32196219	-
chr9	64040813	64059222	-
